name,L1
train_1175.wav,ITA
train_1176.wav,ARA
train_1177.wav,FRE
train_1178.wav,FRE
train_1179.wav,TEL
train_1180.wav,JPN
train_1181.wav,FRE
train_1182.wav,HIN
train_1183.wav,SPA
train_1184.wav,TUR
train_1185.wav,SPA
train_1186.wav,CHI
train_1187.wav,SPA
train_1188.wav,ARA
train_1189.wav,FRE
train_1190.wav,JPN
train_1191.wav,HIN
train_1192.wav,SPA
train_1193.wav,CHI
train_1194.wav,SPA
train_1195.wav,ITA
train_1196.wav,JPN
train_1197.wav,GER
train_1198.wav,SPA
train_1199.wav,FRE
train_1200.wav,ARA
train_1201.wav,GER
train_1202.wav,TUR
train_1203.wav,HIN
train_1204.wav,KOR
train_1205.wav,JPN
train_1206.wav,ITA
train_1207.wav,HIN
train_1208.wav,FRE
train_1209.wav,FRE
train_1210.wav,TEL
train_1211.wav,TEL
train_1212.wav,HIN
train_1213.wav,JPN
train_1214.wav,HIN
train_1215.wav,ARA
train_1216.wav,HIN
train_1217.wav,TEL
train_1218.wav,GER
train_1219.wav,SPA
train_1220.wav,TUR
train_1221.wav,TEL
train_1222.wav,HIN
train_1223.wav,ARA
train_1224.wav,GER
train_1225.wav,TEL
train_1226.wav,ITA
train_1227.wav,KOR
train_1228.wav,KOR
train_1229.wav,ARA
train_1230.wav,ARA
train_1231.wav,FRE
train_1232.wav,ITA
train_1233.wav,KOR
train_1234.wav,JPN
train_1235.wav,KOR
train_1236.wav,ARA
train_1237.wav,SPA
train_1238.wav,SPA
train_1239.wav,TEL
train_1240.wav,FRE
train_1241.wav,JPN
train_1242.wav,SPA
train_1243.wav,FRE
train_1244.wav,KOR
train_1245.wav,TUR
train_1246.wav,KOR
train_1247.wav,GER
train_1248.wav,KOR
train_1249.wav,GER
train_1250.wav,HIN
train_1251.wav,FRE
train_1252.wav,KOR
train_1253.wav,FRE
train_1254.wav,CHI
train_1255.wav,GER
train_1256.wav,GER
train_1257.wav,KOR
train_1258.wav,SPA
train_1259.wav,SPA
train_1260.wav,FRE
train_1261.wav,JPN
train_1262.wav,GER
train_1263.wav,JPN
train_1264.wav,HIN
train_1265.wav,FRE
train_1266.wav,FRE
train_1267.wav,SPA
train_1268.wav,TUR
train_1269.wav,FRE
train_1270.wav,SPA
train_1271.wav,KOR
train_1272.wav,TEL
train_1273.wav,TEL
train_1274.wav,SPA
train_1275.wav,ITA
train_1276.wav,CHI
train_1277.wav,ITA
train_1278.wav,GER
train_1279.wav,TEL
train_1280.wav,FRE
train_1281.wav,HIN
train_1282.wav,GER
train_1283.wav,TEL
train_1284.wav,KOR
train_1285.wav,KOR
train_1286.wav,KOR
train_1287.wav,TUR
train_1288.wav,GER
train_1289.wav,JPN
train_1290.wav,TUR
train_1291.wav,JPN
train_1292.wav,CHI
train_1293.wav,KOR
train_1294.wav,HIN
train_1295.wav,TUR
train_1296.wav,KOR
train_1297.wav,CHI
train_1298.wav,JPN
train_1299.wav,TEL
train_1300.wav,JPN
train_1301.wav,KOR
train_1302.wav,TUR
train_1303.wav,FRE
train_1304.wav,ITA
train_1305.wav,HIN
train_1306.wav,SPA
train_1307.wav,KOR
train_1308.wav,SPA
train_1309.wav,JPN
train_1310.wav,CHI
train_1311.wav,TUR
train_1312.wav,KOR
train_1313.wav,TUR
train_1314.wav,TUR
train_1315.wav,JPN
train_1316.wav,FRE
train_1317.wav,TEL
train_1318.wav,TEL
train_1319.wav,GER
train_1320.wav,TUR
train_1321.wav,SPA
train_1322.wav,GER
train_1323.wav,ITA
train_1324.wav,ITA
train_1325.wav,FRE
train_1326.wav,HIN
train_1327.wav,ITA
train_1328.wav,KOR
train_1329.wav,HIN
train_1330.wav,GER
train_1331.wav,ARA
train_1332.wav,ARA
train_1333.wav,GER
train_1334.wav,TUR
train_1335.wav,ARA
train_1336.wav,TEL
train_1337.wav,KOR
train_1338.wav,SPA
train_1339.wav,FRE
train_1340.wav,KOR
train_1341.wav,SPA
train_1342.wav,CHI
train_1343.wav,ITA
train_1344.wav,ARA
train_1345.wav,TEL
train_1346.wav,TUR
train_1347.wav,TEL
train_1348.wav,HIN
train_1349.wav,GER
train_1350.wav,HIN
train_1351.wav,TEL
train_1352.wav,KOR
train_1353.wav,GER
train_1354.wav,GER
train_1355.wav,ARA
train_1356.wav,JPN
train_1357.wav,TUR
train_1358.wav,ITA
train_1359.wav,KOR
train_1360.wav,SPA
train_1361.wav,GER
train_1362.wav,HIN
train_1363.wav,TUR
train_1364.wav,FRE
train_1365.wav,FRE
train_1366.wav,FRE
train_1367.wav,TUR
train_1368.wav,KOR
train_1369.wav,TUR
train_1370.wav,ITA
train_1371.wav,TEL
train_1372.wav,JPN
train_1373.wav,ARA
train_1374.wav,GER
train_1375.wav,JPN
train_1376.wav,HIN
train_1377.wav,JPN
train_1378.wav,FRE
train_1379.wav,SPA
train_1380.wav,KOR
train_1381.wav,TEL
train_1382.wav,TUR
train_1383.wav,ITA
train_1384.wav,ITA
train_1385.wav,JPN
train_1386.wav,GER
train_1387.wav,HIN
train_1388.wav,JPN
train_1389.wav,SPA
train_1390.wav,SPA
train_1391.wav,CHI
train_1392.wav,ARA
train_1393.wav,TUR
train_1394.wav,ITA
train_1395.wav,TEL
train_1396.wav,ARA
train_1397.wav,TEL
train_1398.wav,GER
train_1399.wav,ARA
train_1400.wav,FRE
train_1401.wav,TUR
train_1402.wav,CHI
train_1403.wav,GER
train_1404.wav,TEL
train_1405.wav,SPA
train_1406.wav,CHI
train_1407.wav,ITA
train_1408.wav,ITA
train_1409.wav,HIN
train_1410.wav,TUR
train_1411.wav,CHI
train_1412.wav,TEL
train_1413.wav,CHI
train_1414.wav,FRE
train_1415.wav,KOR
train_1416.wav,GER
train_1417.wav,ITA
train_1418.wav,TUR
train_1419.wav,ARA
train_1420.wav,JPN
train_1421.wav,FRE
train_1422.wav,TEL
train_1423.wav,HIN
train_1424.wav,TEL
train_1425.wav,ARA
train_1426.wav,HIN
train_1427.wav,ARA
train_1428.wav,FRE
train_1429.wav,CHI
train_1430.wav,TEL
train_1431.wav,ITA
train_1432.wav,TUR
train_1433.wav,SPA
train_1434.wav,ITA
train_1435.wav,GER
train_1436.wav,SPA
train_1437.wav,TUR
train_1438.wav,TUR
train_1439.wav,FRE
train_1440.wav,CHI
train_1441.wav,CHI
train_1442.wav,SPA
train_1443.wav,GER
train_1444.wav,SPA
train_1445.wav,CHI
train_1446.wav,FRE
train_1447.wav,ITA
train_1448.wav,CHI
train_1449.wav,FRE
train_1450.wav,FRE
train_1451.wav,GER
train_1452.wav,ITA
train_1453.wav,SPA
train_1454.wav,TEL
train_1455.wav,SPA
train_1456.wav,SPA
train_1457.wav,KOR
train_1458.wav,HIN
train_1459.wav,ITA
train_1460.wav,KOR
train_1461.wav,CHI
train_1462.wav,CHI
train_1463.wav,FRE
train_1464.wav,GER
train_1465.wav,FRE
train_1466.wav,TUR
train_1467.wav,JPN
train_1468.wav,TEL
train_1469.wav,TEL
train_1470.wav,GER
train_1471.wav,ARA
train_1472.wav,HIN
train_1473.wav,GER
train_1474.wav,JPN
train_1475.wav,SPA
train_1476.wav,SPA
train_1477.wav,JPN
train_1478.wav,FRE
train_1479.wav,ITA
train_1480.wav,FRE
train_1481.wav,ARA
train_1482.wav,KOR
train_1483.wav,TEL
train_1484.wav,ITA
train_1485.wav,TUR
train_1486.wav,JPN
train_1487.wav,ARA
train_1488.wav,JPN
train_1489.wav,KOR
train_1490.wav,FRE
train_1491.wav,TUR
train_1492.wav,ITA
train_1493.wav,TUR
train_1494.wav,KOR
train_1495.wav,JPN
train_1496.wav,HIN
train_1497.wav,SPA
train_1498.wav,CHI
train_1499.wav,ITA
train_1500.wav,SPA
train_1501.wav,ARA
train_1502.wav,HIN
train_1503.wav,KOR
train_1504.wav,TEL
train_1505.wav,KOR
train_1506.wav,ARA
train_1507.wav,ARA
train_1508.wav,ITA
train_1509.wav,SPA
train_1510.wav,ARA
train_1511.wav,SPA
train_1512.wav,ARA
train_1513.wav,CHI
train_1514.wav,TEL
train_1515.wav,FRE
train_1516.wav,JPN
train_1517.wav,HIN
train_1518.wav,ITA
train_1519.wav,ARA
train_1520.wav,ITA
train_1521.wav,ITA
train_1522.wav,ITA
train_1523.wav,ARA
train_1524.wav,ITA
train_1525.wav,CHI
train_1526.wav,KOR
train_1527.wav,HIN
train_1528.wav,ARA
train_1529.wav,TUR
train_1530.wav,KOR
train_1531.wav,ARA
train_1532.wav,ITA
train_1533.wav,TUR
train_1534.wav,HIN
train_1535.wav,CHI
train_1536.wav,JPN
train_1537.wav,FRE
train_1538.wav,SPA
train_1539.wav,KOR
train_1540.wav,SPA
train_1541.wav,FRE
train_1542.wav,JPN
train_1543.wav,KOR
train_1544.wav,TUR
train_1545.wav,SPA
train_1546.wav,TEL
train_1547.wav,KOR
train_1548.wav,KOR
train_1549.wav,JPN
train_1550.wav,FRE
train_1551.wav,KOR
train_1552.wav,ITA
train_1553.wav,ITA
train_1554.wav,KOR
train_1555.wav,ITA
train_1556.wav,GER
train_1557.wav,TUR
train_1558.wav,FRE
train_1559.wav,GER
train_1560.wav,ITA
train_1561.wav,GER
train_1562.wav,TEL
train_1563.wav,TEL
train_1564.wav,ITA
train_1565.wav,GER
train_1566.wav,ARA
train_1567.wav,TEL
train_1568.wav,CHI
train_1569.wav,ITA
train_1570.wav,SPA
train_1571.wav,GER
train_1572.wav,FRE
train_1573.wav,JPN
train_1574.wav,TUR
train_1575.wav,CHI
train_1576.wav,CHI
train_1577.wav,KOR
train_1578.wav,SPA
train_1579.wav,ARA
train_1580.wav,SPA
train_1581.wav,HIN
train_1582.wav,GER
train_1583.wav,TUR
train_1584.wav,TEL
train_1585.wav,SPA
train_1586.wav,TEL
train_1587.wav,CHI
train_1588.wav,TUR
train_1589.wav,SPA
train_1590.wav,ARA
train_1591.wav,HIN
train_1592.wav,JPN
train_1593.wav,TEL
train_1594.wav,TUR
train_1595.wav,HIN
train_1596.wav,KOR
train_1597.wav,FRE
train_1598.wav,TEL
train_1599.wav,GER
train_1600.wav,CHI
train_1601.wav,TEL
train_1602.wav,CHI
train_1603.wav,ARA
train_1604.wav,FRE
train_1605.wav,FRE
train_1606.wav,KOR
train_1607.wav,FRE
train_1608.wav,ARA
train_1609.wav,GER
train_1610.wav,ITA
train_1611.wav,TUR
train_1612.wav,KOR
train_1613.wav,TEL
train_1614.wav,GER
train_1615.wav,TUR
train_1616.wav,SPA
train_1617.wav,HIN
train_1618.wav,GER
train_1619.wav,TUR
train_1620.wav,KOR
train_1621.wav,ARA
train_1622.wav,CHI
train_1623.wav,GER
train_1624.wav,KOR
train_1625.wav,CHI
train_1626.wav,JPN
train_1627.wav,FRE
train_1628.wav,JPN
train_1629.wav,KOR
train_1630.wav,JPN
train_1631.wav,JPN
train_1632.wav,CHI
train_1633.wav,TEL
train_1634.wav,KOR
train_1635.wav,KOR
train_1636.wav,SPA
train_1637.wav,KOR
train_1638.wav,FRE
train_1639.wav,CHI
train_1640.wav,FRE
train_1641.wav,ITA
train_1642.wav,TEL
train_1643.wav,ITA
train_1644.wav,GER
train_1645.wav,GER
train_1646.wav,ITA
train_1647.wav,ARA
train_1648.wav,HIN
train_1649.wav,KOR
train_1650.wav,TUR
train_1651.wav,JPN
train_1652.wav,TUR
train_1653.wav,FRE
train_1654.wav,SPA
train_1655.wav,JPN
train_1656.wav,GER
train_1657.wav,CHI
train_1658.wav,GER
train_1659.wav,FRE
train_1660.wav,KOR
train_1661.wav,FRE
train_1662.wav,ARA
train_1663.wav,KOR
train_1664.wav,ARA
train_1665.wav,TUR
train_1666.wav,HIN
train_1667.wav,HIN
train_1668.wav,KOR
train_1669.wav,GER
train_1670.wav,TUR
train_1671.wav,TUR
train_1672.wav,TUR
train_1673.wav,ARA
train_1674.wav,HIN
train_1675.wav,TUR
train_1676.wav,CHI
train_1677.wav,CHI
train_1678.wav,ARA
train_1679.wav,TUR
train_1680.wav,JPN
train_1681.wav,FRE
train_1682.wav,TUR
train_1683.wav,SPA
train_1684.wav,TEL
train_1685.wav,FRE
train_1686.wav,HIN
train_1687.wav,ARA
train_1688.wav,FRE
train_1689.wav,CHI
train_1690.wav,CHI
train_1691.wav,CHI
train_1692.wav,KOR
train_1693.wav,HIN
train_1694.wav,GER
train_1695.wav,GER
train_1696.wav,GER
train_1697.wav,GER
train_1698.wav,ARA
train_1699.wav,ITA
train_1700.wav,CHI
train_1701.wav,SPA
train_1702.wav,TEL
train_1703.wav,HIN
train_1704.wav,ITA
train_1705.wav,KOR
train_1706.wav,ITA
train_1707.wav,JPN
train_1708.wav,JPN
train_1709.wav,CHI
train_1710.wav,TEL
train_1711.wav,KOR
train_1712.wav,HIN
train_1713.wav,HIN
train_1714.wav,HIN
train_1715.wav,ITA
train_1716.wav,HIN
train_1717.wav,KOR
train_1718.wav,KOR
train_1719.wav,ARA
train_1720.wav,CHI
train_1721.wav,CHI
train_1722.wav,ARA
train_1723.wav,JPN
train_1724.wav,JPN
train_1725.wav,FRE
train_1726.wav,CHI
train_1727.wav,SPA
train_1728.wav,TEL
train_1729.wav,TUR
train_1730.wav,JPN
train_1731.wav,ITA
train_1732.wav,HIN
train_1733.wav,ARA
train_1734.wav,FRE
train_1735.wav,KOR
train_1736.wav,ITA
train_1737.wav,GER
train_1738.wav,ARA
train_1739.wav,HIN
train_1740.wav,TUR
train_1741.wav,GER
train_1742.wav,FRE
train_1743.wav,ITA
train_1744.wav,TUR
train_1745.wav,KOR
train_1746.wav,HIN
train_1747.wav,HIN
train_1748.wav,KOR
train_1749.wav,CHI
train_1750.wav,ITA
train_1751.wav,ARA
train_1752.wav,HIN
train_1753.wav,ITA
train_1754.wav,TEL
train_1755.wav,ARA
train_1756.wav,TEL
train_1757.wav,SPA
train_1758.wav,ARA
train_1759.wav,ARA
train_1760.wav,ITA
train_1761.wav,SPA
train_1762.wav,FRE
train_1763.wav,ITA
train_1764.wav,JPN
train_1765.wav,TEL
train_1766.wav,TEL
train_1767.wav,JPN
train_1768.wav,ITA
train_1769.wav,HIN
train_1770.wav,CHI
train_1771.wav,SPA
train_1772.wav,JPN
train_1773.wav,HIN
train_1774.wav,CHI
train_1775.wav,ITA
train_1776.wav,GER
train_1777.wav,FRE
train_1778.wav,ITA
train_1779.wav,KOR
train_1780.wav,CHI
train_1781.wav,GER
train_1782.wav,TUR
train_1783.wav,ARA
train_1784.wav,ITA
train_1785.wav,TUR
train_1786.wav,HIN
train_1787.wav,GER
train_1788.wav,TUR
train_1789.wav,ITA
train_1790.wav,FRE
train_1791.wav,SPA
train_1792.wav,KOR
train_1793.wav,JPN
train_1794.wav,KOR
train_1795.wav,HIN
train_1796.wav,JPN
train_1797.wav,ITA
train_1798.wav,ITA
train_1799.wav,JPN
train_1800.wav,ITA
train_1801.wav,ARA
train_1802.wav,JPN
train_1803.wav,SPA
train_1804.wav,SPA
train_1805.wav,GER
train_1806.wav,FRE
train_1807.wav,CHI
train_1808.wav,ITA
train_1809.wav,KOR
train_1810.wav,FRE
train_1811.wav,SPA
train_1812.wav,KOR
train_1813.wav,SPA
train_1814.wav,TUR
train_1815.wav,FRE
train_1816.wav,KOR
train_1817.wav,TEL
train_1818.wav,FRE
train_1819.wav,SPA
train_1820.wav,HIN
train_1821.wav,ARA
train_1822.wav,SPA
train_1823.wav,TEL
train_1824.wav,GER
train_1825.wav,CHI
train_1826.wav,FRE
train_1827.wav,CHI
train_1828.wav,HIN
train_1829.wav,ARA
train_1830.wav,SPA
train_1831.wav,FRE
train_1832.wav,CHI
train_1833.wav,ARA
train_1834.wav,ITA
train_1835.wav,ARA
train_1836.wav,SPA
train_1837.wav,KOR
train_1838.wav,CHI
train_1839.wav,TEL
train_1840.wav,KOR
train_1841.wav,TUR
train_1842.wav,JPN
train_1843.wav,FRE
train_1844.wav,FRE
train_1845.wav,JPN
train_1846.wav,GER
train_1847.wav,TEL
train_1848.wav,ITA
train_1849.wav,HIN
train_1850.wav,TEL
train_1851.wav,ITA
train_1852.wav,HIN
train_1853.wav,ITA
train_1854.wav,ITA
train_1855.wav,FRE
train_1856.wav,JPN
train_1857.wav,ARA
train_1858.wav,TEL
train_1859.wav,JPN
train_1860.wav,FRE
train_1861.wav,KOR
train_1862.wav,KOR
train_1863.wav,FRE
train_1864.wav,JPN
train_1865.wav,GER
train_1866.wav,TEL
train_1867.wav,FRE
train_1868.wav,JPN
train_1869.wav,ARA
train_1870.wav,HIN
train_1871.wav,JPN
train_1872.wav,GER
train_1873.wav,SPA
train_1874.wav,ITA
train_1875.wav,HIN
train_1876.wav,KOR
train_1877.wav,KOR
train_1878.wav,CHI
train_1879.wav,TUR
train_1880.wav,JPN
train_1881.wav,ARA
train_1882.wav,TEL
train_1883.wav,FRE
train_1884.wav,SPA
train_1885.wav,SPA
train_1886.wav,ARA
train_1887.wav,CHI
train_1888.wav,ARA
train_1889.wav,KOR
train_1890.wav,ARA
train_1891.wav,CHI
train_1892.wav,TEL
train_1893.wav,TEL
train_1894.wav,FRE
train_1895.wav,ARA
train_1896.wav,GER
train_1897.wav,KOR
train_1898.wav,ARA
train_1899.wav,TEL
train_1900.wav,CHI
train_1901.wav,TUR
train_1902.wav,ARA
train_1903.wav,GER
train_1904.wav,ARA
train_1905.wav,FRE
train_1906.wav,TUR
train_1907.wav,TEL
train_1908.wav,TEL
train_1909.wav,TUR
train_1910.wav,TEL
train_1911.wav,CHI
train_1912.wav,GER
train_1913.wav,HIN
train_1914.wav,HIN
train_1915.wav,ARA
train_1916.wav,GER
train_1917.wav,SPA
train_1918.wav,CHI
train_1919.wav,SPA
train_1920.wav,CHI
train_1921.wav,SPA
train_1922.wav,ITA
train_1923.wav,TEL
train_1924.wav,KOR
train_1925.wav,JPN
train_1926.wav,KOR
train_1927.wav,TUR
train_1928.wav,FRE
train_1929.wav,HIN
train_1930.wav,JPN
train_1931.wav,JPN
train_1932.wav,GER
train_1933.wav,TEL
train_1934.wav,GER
train_1935.wav,SPA
train_1936.wav,SPA
train_1937.wav,TEL
train_1938.wav,CHI
train_1939.wav,GER
train_1940.wav,GER
train_1941.wav,HIN
train_1942.wav,TEL
train_1943.wav,TUR
train_1944.wav,JPN
train_1945.wav,HIN
train_1946.wav,TEL
train_1947.wav,GER
train_1948.wav,GER
train_1949.wav,HIN
train_1950.wav,TUR
train_1951.wav,FRE
train_1952.wav,HIN
train_1953.wav,SPA
train_1954.wav,SPA
train_1955.wav,FRE
train_1956.wav,CHI
train_1957.wav,SPA
train_1958.wav,KOR
train_1959.wav,ARA
train_1960.wav,ITA
train_1961.wav,ITA
train_1962.wav,ARA
train_1963.wav,FRE
train_1964.wav,ARA
train_1965.wav,GER
train_1966.wav,HIN
train_1967.wav,KOR
train_1968.wav,ITA
train_1969.wav,SPA
train_1970.wav,ITA
train_1971.wav,TUR
train_1972.wav,GER
train_1973.wav,ARA
train_1974.wav,GER
train_1975.wav,ITA
train_1976.wav,HIN
train_1977.wav,ARA
train_1978.wav,FRE
train_1979.wav,JPN
train_1980.wav,FRE
train_1981.wav,CHI
train_1982.wav,KOR
train_1983.wav,ARA
train_1984.wav,ITA
train_1985.wav,JPN
train_1986.wav,FRE
train_1987.wav,ITA
train_1988.wav,CHI
train_1989.wav,HIN
train_1990.wav,TEL
train_1991.wav,ARA
train_1992.wav,TEL
train_1993.wav,JPN
train_1994.wav,HIN
train_1995.wav,SPA
train_1996.wav,GER
train_1997.wav,CHI
train_1998.wav,TEL
train_1999.wav,HIN
train_2000.wav,KOR
train_2001.wav,SPA
train_2002.wav,FRE
train_2003.wav,CHI
train_2004.wav,ARA
train_2005.wav,FRE
train_2006.wav,KOR
train_2007.wav,JPN
train_2008.wav,CHI
train_2009.wav,ARA
train_2010.wav,TEL
train_2011.wav,GER
train_2012.wav,TUR
train_2013.wav,HIN
train_2014.wav,ITA
train_2015.wav,HIN
train_2016.wav,CHI
train_2017.wav,JPN
train_2018.wav,JPN
train_2019.wav,CHI
train_2020.wav,GER
train_2021.wav,CHI
train_2022.wav,JPN
train_2023.wav,HIN
train_2024.wav,GER
train_2025.wav,KOR
train_2026.wav,JPN
train_2027.wav,GER
train_2028.wav,FRE
train_2029.wav,SPA
train_2030.wav,ITA
train_2031.wav,JPN
train_2032.wav,HIN
train_2033.wav,SPA
train_2034.wav,CHI
train_2035.wav,FRE
train_2036.wav,TUR
train_2037.wav,FRE
train_2038.wav,JPN
train_2039.wav,SPA
train_2040.wav,KOR
train_2041.wav,JPN
train_2042.wav,HIN
train_2043.wav,GER
train_2044.wav,HIN
train_2045.wav,ITA
train_2046.wav,TUR
train_2047.wav,HIN
train_2048.wav,FRE
train_2049.wav,GER
train_2050.wav,JPN
train_2051.wav,TEL
train_2052.wav,CHI
train_2053.wav,SPA
train_2054.wav,TUR
train_2055.wav,TUR
train_2056.wav,TEL
train_2057.wav,TEL
train_2058.wav,GER
train_2059.wav,ARA
train_2060.wav,SPA
train_2061.wav,HIN
train_2062.wav,ITA
train_2063.wav,HIN
train_2064.wav,ITA
train_2065.wav,HIN
train_2066.wav,JPN
train_2067.wav,GER
train_2068.wav,HIN
train_2069.wav,JPN
train_2070.wav,HIN
train_2071.wav,JPN
train_2072.wav,HIN
train_2073.wav,HIN
train_2074.wav,TEL
train_2075.wav,GER
train_2076.wav,KOR
train_2077.wav,GER
train_2078.wav,ITA
train_2079.wav,JPN
train_2080.wav,FRE
train_2081.wav,JPN
train_2082.wav,CHI
train_2083.wav,ITA
train_2084.wav,FRE
train_2085.wav,CHI
train_2086.wav,FRE
train_2087.wav,ITA
train_2088.wav,KOR
train_2089.wav,HIN
train_2090.wav,TEL
train_2091.wav,TEL
train_2092.wav,TUR
train_2093.wav,ITA
train_2094.wav,KOR
train_2095.wav,CHI
train_2096.wav,HIN
train_2097.wav,GER
train_2098.wav,TEL
train_2099.wav,CHI
train_2100.wav,CHI
train_2101.wav,FRE
train_2102.wav,ARA
train_2103.wav,CHI
train_2104.wav,ITA
train_2105.wav,GER
train_2106.wav,ARA
train_2107.wav,SPA
train_2108.wav,TUR
train_2109.wav,TEL
train_2110.wav,TUR
train_2111.wav,HIN
train_2112.wav,GER
train_2113.wav,JPN
train_2114.wav,TUR
train_2115.wav,FRE
train_2116.wav,JPN
train_2117.wav,GER
train_2118.wav,ITA
train_2119.wav,TEL
train_2120.wav,KOR
train_2121.wav,KOR
train_2122.wav,ARA
train_2123.wav,FRE
train_2124.wav,TEL
train_2125.wav,TUR
train_2126.wav,JPN
train_2127.wav,FRE
train_2128.wav,ITA
train_2129.wav,CHI
train_2130.wav,SPA
train_2131.wav,FRE
train_2132.wav,HIN
train_2133.wav,TEL
train_2134.wav,SPA
train_2135.wav,JPN
train_2136.wav,KOR
train_2137.wav,ITA
train_2138.wav,KOR
train_2139.wav,ITA
train_2140.wav,KOR
train_2141.wav,CHI
train_2142.wav,KOR
train_2143.wav,GER
train_2144.wav,GER
train_2145.wav,CHI
train_2146.wav,ARA
train_2147.wav,CHI
train_2148.wav,KOR
train_2149.wav,SPA
train_2150.wav,HIN
train_2151.wav,JPN
train_2152.wav,ARA
train_2153.wav,KOR
train_2154.wav,KOR
train_2155.wav,CHI
train_2156.wav,JPN
train_2157.wav,HIN
train_2158.wav,HIN
train_2159.wav,ITA
train_2160.wav,GER
train_2161.wav,KOR
train_2162.wav,SPA
train_2163.wav,FRE
train_2164.wav,HIN
train_2165.wav,ARA
train_2166.wav,CHI
train_2167.wav,ARA
train_2168.wav,TEL
train_2169.wav,SPA
train_2170.wav,KOR
train_2171.wav,FRE
train_2172.wav,ITA
train_2173.wav,TEL
train_2174.wav,CHI
train_2175.wav,TEL
train_2176.wav,CHI
train_2177.wav,SPA
train_2178.wav,CHI
train_2179.wav,HIN
train_2180.wav,TUR
train_2181.wav,TUR
train_2182.wav,ITA
train_2183.wav,JPN
train_2184.wav,GER
train_2185.wav,SPA
train_2186.wav,TEL
train_2187.wav,TEL
train_2188.wav,HIN
train_2189.wav,TEL
train_2190.wav,ARA
train_2191.wav,SPA
train_2192.wav,FRE
train_2193.wav,TUR
train_2194.wav,JPN
train_2195.wav,HIN
train_2196.wav,FRE
train_2197.wav,ITA
train_2198.wav,FRE
train_2199.wav,ARA
train_2200.wav,JPN
train_2201.wav,GER
train_2202.wav,ARA
train_2203.wav,KOR
train_2204.wav,ARA
train_2205.wav,TEL
train_2206.wav,FRE
train_2207.wav,JPN
train_2208.wav,GER
train_2209.wav,TUR
train_2210.wav,TEL
train_2211.wav,TUR
train_2212.wav,FRE
train_2213.wav,FRE
train_2214.wav,GER
train_2215.wav,HIN
train_2216.wav,GER
train_2217.wav,ARA
train_2218.wav,HIN
train_2219.wav,TEL
train_2220.wav,JPN
train_2221.wav,FRE
train_2222.wav,GER
train_2223.wav,GER
train_2224.wav,ITA
train_2225.wav,TUR
train_2226.wav,TUR
train_2227.wav,KOR
train_2228.wav,ARA
train_2229.wav,FRE
train_2230.wav,CHI
train_2231.wav,SPA
train_2232.wav,JPN
train_2233.wav,TUR
train_2234.wav,ITA
train_2235.wav,ARA
train_2236.wav,CHI
train_2237.wav,HIN
train_2238.wav,ARA
train_2239.wav,ARA
train_2240.wav,TEL
train_2241.wav,ARA
train_2242.wav,ARA
train_2243.wav,TEL
train_2244.wav,CHI
train_2245.wav,FRE
train_2246.wav,ARA
train_2247.wav,FRE
train_2248.wav,FRE
train_2249.wav,JPN
train_2250.wav,ITA
train_2251.wav,GER
train_2252.wav,FRE
train_2253.wav,ITA
train_2254.wav,CHI
train_2255.wav,ARA
train_2256.wav,JPN
train_2257.wav,JPN
train_2258.wav,FRE
train_2259.wav,TEL
train_2260.wav,ITA
train_2261.wav,GER
train_2262.wav,KOR
train_2263.wav,KOR
train_2264.wav,TEL
train_2265.wav,CHI
train_2266.wav,TEL
train_2267.wav,KOR
train_2268.wav,GER
train_2269.wav,JPN
train_2270.wav,HIN
train_2271.wav,GER
train_2272.wav,TUR
train_2273.wav,ITA
train_2274.wav,ARA
train_2275.wav,TEL
train_2276.wav,CHI
train_2277.wav,TUR
train_2278.wav,ITA
train_2279.wav,TEL
train_2280.wav,ITA
train_2281.wav,TEL
train_2282.wav,JPN
train_2283.wav,ARA
train_2284.wav,SPA
train_2285.wav,TEL
train_2286.wav,ITA
train_2287.wav,HIN
train_2288.wav,FRE
train_2289.wav,CHI
train_2290.wav,FRE
train_2291.wav,JPN
train_2292.wav,CHI
train_2293.wav,ARA
train_2294.wav,ITA
train_2295.wav,TEL
train_2296.wav,CHI
train_2297.wav,GER
train_2298.wav,SPA
train_2299.wav,HIN
train_2300.wav,KOR
train_2301.wav,SPA
train_2302.wav,JPN
train_2303.wav,SPA
train_2304.wav,ARA
train_2305.wav,GER
train_2306.wav,FRE
train_2307.wav,KOR
train_2308.wav,ARA
train_2309.wav,TEL
train_2310.wav,SPA
train_2311.wav,TEL
train_2312.wav,CHI
train_2313.wav,FRE
train_2314.wav,JPN
train_2315.wav,GER
train_2316.wav,KOR
train_2317.wav,CHI
train_2318.wav,ITA
train_2319.wav,KOR
train_2320.wav,TUR
train_2321.wav,CHI
train_2322.wav,CHI
train_2323.wav,SPA
train_2324.wav,ITA
train_2325.wav,KOR
train_2326.wav,KOR
train_2327.wav,GER
train_2328.wav,FRE
train_2329.wav,CHI
train_2330.wav,GER
train_2331.wav,CHI
train_2332.wav,TUR
train_2333.wav,TUR
train_2334.wav,TEL
train_2335.wav,CHI
train_2336.wav,KOR
train_2337.wav,JPN
train_2338.wav,TUR
train_2339.wav,FRE
train_2340.wav,CHI
train_2341.wav,ITA
train_2342.wav,ARA
train_2343.wav,TUR
train_2344.wav,GER
train_2345.wav,TEL
train_2346.wav,SPA
train_2347.wav,ITA
train_2348.wav,JPN
train_2349.wav,HIN
